diff_political_stability,diff_gdp_per_capita,diff_conflict_intensity,diff_elo_elo,diff_pdi,diff_idv,diff_mas,diff_uai,diff_lto,diff_ivr,diff_happiness_score,diff_is_host,diff_is_defending_champion,diff_legacy_weight,y
0.0,0.0,0.0,-0.8669975664574849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
0.0,0.0,0.0,41.834852621690516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,125.94999998509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1
0.0,0.0,0.0,250.57277983697418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.0,0.0,0.0,107.95710575172257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,4.240384681771047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1
0.0,0.0,0.0,232.68896950100066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,174.11029027311224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.0,17.761948652591855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,75.4724976961952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,96.72768571216102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,-66.27783138021891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,225.49366353676237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
0.0,0.0,0.0,154.70839436231768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,3
0.0,0.0,0.0,-8.00626128786189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1
0.0,0.0,0.0,74.56662672144421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1
0.0,0.0,0.0,156.77723146418612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,-67.51582844426025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,105.39385820053599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1
0.0,0.0,0.0,118.89920170791038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,150.93990010429093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,260.21417983196056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.0,0.0,0.0,67.04144765257479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,-64.40574053685373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
0.0,0.0,0.0,144.6111095604515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-108.6471096250632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2
0.0,0.0,0.0,143.15986471180463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
0.0,0.0,0.0,168.10198025226646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-305.65643264426035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-3
0.0,0.0,0.0,-21.599194840275004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-160.3287003571295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0
0.0,0.0,0.0,73.79454078969229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0,0.0,-97.88266321918218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
0.0,0.0,0.0,61.918663283793876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-107.31947631430103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
0.0,0.0,0.0,-203.94236864977006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7
0.0,0.0,0.0,-45.442252812299785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-9.388800252838564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-224.73444089398322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-3
0.0,0.0,0.0,-238.61498499168556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1
0.0,0.0,0.0,-206.52977284424537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
0.0,0.0,0.0,46.72844634126932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3
0.0,0.0,0.0,35.8403883975036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,60.78250393796543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1
0.0,0.0,0.0,-258.8331306933835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2
0.0,0.0,0.0,130.72175440259298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,128.03910357829955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,-101.98153995776079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,-182.577264241374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-1
0.0,0.0,0.0,-76.18359373951853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
0.0,0.0,0.0,136.4646161151834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,224.3500545359609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2
0.0,0.0,0.0,-122.36851457820012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1
0.0,0.0,0.0,-51.85550983878102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-54.53816066307445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,2
0.0,0.0,0.0,34.4830761574226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,14.475283989107538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1
0.0,0.0,0.0,-162.43139125216703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1
0.0,0.0,0.0,41.813540584575094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,122.1985999938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,124.87575169973047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,98.7707856500308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,29.95363455823349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,181.48808643320535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,138.67669674375315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,-18.428226207890248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,115.35697890693768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
0.0,0.0,0.0,111.52599553997925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,278.2152878242848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6
0.0,0.0,0.0,105.61240673689872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,38.204068454111166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,173.23765253732768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,138.13857918904546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,18.966343762597944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-6.841621086867917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,236.40174723970972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,153.33953612455434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,-16.58619325690688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-1
0.0,0.0,0.0,143.2840179790942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,8.250433895877677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.5381175547076964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,-119.71035298115521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-71.48595401476291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4
0.0,0.0,0.0,-92.8871152910624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0
0.0,0.0,0.0,209.93664315337674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3
0.0,0.0,0.0,-67.65976796339419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
0.0,0.0,0.0,-165.2888848044222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,47.56268492365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,-68.96384619995183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0
0.0,0.0,0.0,-112.30752631234873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,0
0.0,0.0,0.0,-140.44980021471474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,1
0.0,0.0,0.0,-23.92326909111057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1
0.0,0.0,0.0,44.64775834895454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2
0.0,0.0,0.0,97.62911684102801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
0.0,0.0,0.0,95.72133305544185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,-40.50946234801745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
0.0,0.0,0.0,80.87748960085696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1
0.0,0.0,0.0,47.90554743339203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,136.09728449912154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,-64.3770551217292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,97.38460028148074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0,0.0,62.545178911818994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,90.8642509253325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1
0.0,0.0,0.0,84.34521631781058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.0,16.624108347973333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-104.27589613854957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,2.506044004849173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-35.33354412920971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,201.9183587673822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,27.81893383782881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3
0.0,0.0,0.0,184.70192105630713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3
0.0,0.0,0.0,89.63575621226096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,44.32604451845259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,111.14981546900458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,187.9722367181505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3
0.0,0.0,0.0,153.96720461823884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.0,-32.58153556517527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,-7.1679103457315705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
0.0,0.0,0.0,72.12803230527743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,-84.53918804235832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,154.01281133399016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,-53.05855576302815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,48.604636557185586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,137.541303645653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,125.20353411930955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
0.0,0.0,0.0,247.24709996812612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4
0.0,0.0,0.0,97.107985792818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,69.62198830042826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-49.205643913148606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,83.69634057960093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,156.473248623088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,-67.91507969438499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1
0.0,0.0,0.0,-2.2175619335243937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,198.32326586030308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,165.35132369283815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1
0.0,0.0,0.0,-2.8664376717340474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,-7.574584071993968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-136.8442520355552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,-192.06404693381978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2
0.0,0.0,0.0,144.03683620199195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,1
0.0,0.0,0.0,-5.357022138469574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,-61.47901382474788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-26.71272324098163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1
0.0,0.0,0.0,-146.903273873726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0
0.0,0.0,0.0,-47.90554743339203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2
0.0,0.0,0.0,81.47877864607653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,85.40387223794073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,51.83064102525623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,-234.07059218844006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0
0.0,0.0,0.0,-175.5873795087357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1
0.0,0.0,0.0,-213.53996570101413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,228.18788655864728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.0,95.97143720870008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
0.0,0.0,0.0,-99.7535085971947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-44.98367489577549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1
0.0,0.0,0.0,-12.527712421178421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-52.16791986882663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1
0.0,0.0,0.0,91.95265181144441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-171.22902250308493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-87.47911832979958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,-19.55935070776468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,94.52473339809217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,25.44205633755746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,23.043795094221878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,269.684350047615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,94.28906430732673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,24.622147533123552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,-81.56925811770088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,57.6323641586946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,-71.59112444879247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,177.6075251907821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,81.10061564210241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,5
0.0,0.0,0.0,-190.49617060679225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
0.0,0.0,0.0,119.01523230292196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,253.62994289620474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.0,-208.6285358508826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-1
0.0,0.0,0.0,-116.57479934456796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1
0.0,0.0,0.0,20.36152736265194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-5.46444428986797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.0,0.0,0.0,42.121144438500096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
0.0,0.0,0.0,-94.0969705388793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3
0.0,0.0,0.0,-257.1566376264366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3
0.0,0.0,0.0,-90.12840686098252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2
0.0,0.0,0.0,-6.378502687697164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
0.0,0.0,0.0,126.87731424961544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
0.0,0.0,0.0,84.07678166689243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,142.0577643519639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4
0.0,0.0,0.0,175.9590034618161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1
0.0,0.0,0.0,-26.42456223038448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2
0.0,0.0,0.0,-130.78760295442885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1
0.0,0.0,0.0,110.14625657387955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.0,0.0,0.0,-25.564697346976573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4
0.0,0.0,0.0,99.42847751337877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,122.02264768785813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0
0.0,0.0,0.0,41.2285196058333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,102.44261306962767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,11.595192481350978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2
0.0,0.0,0.0,171.7363035423648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.0,-178.6015150649846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
0.0,0.0,0.0,4.729980958731176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1
0.0,0.0,0.0,72.35009162404367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1
0.0,0.0,0.0,14.779042141777154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
0.0,0.0,0.0,-61.81300404259923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2
0.0,0.0,0.0,213.22808023043603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1
0.0,0.0,1.0,-113.45160438826451,40.0,91.0,62.0,46.0,26.0,68.0,6.725,0.0,0.0,0.0,-4
0.0,0.0,0.0,297.95219616453096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,97.59016706307852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3
0.0,0.0,0.0,47.52323190736206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,159.80047447135644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,122.57084884583787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,93.0377791642004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-112.9301161438209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,70.4123116755859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2
0.0,0.0,0.0,12.84126219331938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,98.53558350149115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,-1.0,300.57427386580866,-40.0,-91.0,-62.0,-46.0,-26.0,-68.0,-6.725,1.0,0.0,3.0,1
0.0,0.0,0.0,-26.105410752891885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,257.9387546071689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4
0.0,0.0,0.0,194.07588060340663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,-56.35308365376227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
